pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,sy_dist
K2-19 b,K2-19,7.921101,7.46,44.0,,5390.0,0.913,289.827
K2-19 c,K2-19,11.90727,4.51,15.9,,5390.0,0.913,289.827
TRAPPIST-1 b,TRAPPIST-1,1.510848,1.113,,400.0,2550.0,0.117,
TRAPPIST-1 c,TRAPPIST-1,2.421848,1.049,,342.0,2550.0,0.117,
TRAPPIST-1 b,TRAPPIST-1,1.51087081,1.086,0.85,400.1,2559.0,0.117,
TRAPPIST-1 c,TRAPPIST-1,2.4218233,1.056,1.38,341.9,2559.0,0.117,
TRAPPIST-1 d,TRAPPIST-1,4.04961,0.772,0.41,288.0,2559.0,0.117,
TRAPPIST-1 e,TRAPPIST-1,6.099615,0.918,0.62,251.3,2559.0,0.117,
TRAPPIST-1 f,TRAPPIST-1,9.20669,1.045,0.68,219.0,2559.0,0.117,
TRAPPIST-1 g,TRAPPIST-1,12.35294,1.127,1.34,198.6,2559.0,0.117,
TRAPPIST-1 h,TRAPPIST-1,20.0,0.755,,168.0,2559.0,0.117,
TRAPPIST-1 h,TRAPPIST-1,18.767,0.752,,173.0,,0.114827,
TRAPPIST-1 b,TRAPPIST-1,,,,366.0,,0.114827,
TRAPPIST-1 c,TRAPPIST-1,,,,315.0,,0.114827,
TRAPPIST-1 b,TRAPPIST-1,,1.121,1.017,,,,
TRAPPIST-1 c,TRAPPIST-1,,1.095,1.156,,,,
TRAPPIST-1 d,TRAPPIST-1,,0.784,0.297,,,,
TRAPPIST-1 e,TRAPPIST-1,,0.91,0.772,,,,
TRAPPIST-1 f,TRAPPIST-1,,1.046,0.934,,,,
TRAPPIST-1 g,TRAPPIST-1,,1.148,1.148,,,,
TRAPPIST-1 h,TRAPPIST-1,,0.773,0.331,,,,
TRAPPIST-1 b,TRAPPIST-1,1.510826,1.116,1.374,,2566.0,0.1192,
TRAPPIST-1 c,TRAPPIST-1,2.421937,1.097,1.308,,2566.0,0.1192,
TRAPPIST-1 d,TRAPPIST-1,4.049219,0.788,0.388,,2566.0,0.1192,
TRAPPIST-1 e,TRAPPIST-1,6.101013,0.92,0.692,,2566.0,0.1192,
TRAPPIST-1 f,TRAPPIST-1,9.20754,1.045,1.039,,2566.0,0.1192,
TRAPPIST-1 g,TRAPPIST-1,12.352446,1.129,1.321,,2566.0,0.1192,
TRAPPIST-1 h,TRAPPIST-1,18.772866,0.755,0.326,,2566.0,0.1192,
TRAPPIST-1 b,TRAPPIST-1,1.51088432,,,397.6,2520.0,0.1234,
TRAPPIST-1 c,TRAPPIST-1,2.42179346,,,339.7,2520.0,0.1234,
TRAPPIST-1 d,TRAPPIST-1,4.04978035,,,286.2,2520.0,0.1234,
TRAPPIST-1 e,TRAPPIST-1,6.09956479,,,249.7,2520.0,0.1234,
TRAPPIST-1 f,TRAPPIST-1,9.20659399,,,217.7,2520.0,0.1234,
TRAPPIST-1 g,TRAPPIST-1,12.3535557,,,197.3,2520.0,0.1234,
TRAPPIST-1 h,TRAPPIST-1,18.7672745,,,171.7,2520.0,0.1234,
TRAPPIST-1 b,TRAPPIST-1,1.51087,,,,,,
TRAPPIST-1 e,TRAPPIST-1,6.09705,,,,,,
TRAPPIST-1 f,TRAPPIST-1,9.2129,,,,,,
TRAPPIST-1 b,TRAPPIST-1,1.51094471179,1.20389172,,802.86,5780.0,0.114827,
TRAPPIST-1 b,TRAPPIST-1,1.5108261,,,,2566.0,0.1192,
TRAPPIST-1 c,TRAPPIST-1,2.4219371,,,,2566.0,0.1192,
K2-180 b,K2-180,8.867209,2.31,,731.0,5358.0,0.72,203.896
K2-98 b,K2-98,10.136448,5.2,,1092.0,6172.0,1.57,518.625
K2-105 b,K2-105,8.267704,3.37,,814.0,5464.0,0.91,197.989
K2-199 b,K2-199,3.225338,1.87,,861.0,4648.0,0.68,107.518
K2-108 b,K2-108,4.733999,5.33,,1360.0,5599.0,1.76,477.295
K2-121 b,K2-121,5.185761,7.5,,723.0,4551.0,0.68,169.398
EPIC 211945201 b,EPIC 211945201,19.49221,5.76,,817.0,6069.0,1.39,181.69
K2-100 b,K2-100,1.673833,3.59,,1748.0,6168.0,1.22,188.959
K2-277 b,K2-277,6.326763,2.07,,958.0,5741.0,0.97,113.123
K2-280 b,K2-280,19.895202,7.67,,744.0,5742.0,1.28,391.537
K2-222 b,K2-222,15.387063,2.39,,801.0,6058.0,1.09,101.321
K2-216 b,K2-216,2.174782,1.63,,992.0,4658.0,0.69,115.461
EPIC 220674823 b,EPIC 220674823,0.571331,1.82,,2119.0,5617.0,0.98,244.59
EPIC 220674823 c,EPIC 220674823,13.339079,2.73,,741.0,5617.0,0.98,244.59
K2-216 b,K2-216,2.1748,1.75,8.0,1103.0,4503.0,0.72,115.461
K2-24 c,K2-24,42.3391,7.5,15.4,,5625.0,1.16,170.562
K2-389 c,K2-389,20.851337,2.04,,,5782.0,1.084,259.208
K2-108 b,K2-108,4.73379,7.56448313,,,5414.0,2.306381,477.295
K2-121 b,K2-121,5.185759,7.64369371,,,4695.0,0.686484,169.398
K2-110 b,K2-110,13.86391,2.52419159,,,4877.0,0.692198,116.474
K2-222 b,K2-222,15.388825,2.22325951,,,5934.0,1.040375,101.321
K2-229 b,K2-229,0.58424,1.2547759,,,5231.0,0.801878,102.564
K2-229 c,K2-229,8.32801,2.16480482,,,5231.0,0.801878,102.564
K2-10 b,K2-10,19.307044,3.73470986,,,5638.0,0.902012,272.36
EPIC 220674823 b,EPIC 220674823,0.571299,1.66855539,,,5590.0,0.906429,244.59
EPIC 220674823 c,EPIC 220674823,13.339746,2.70490157,,,5590.0,0.906429,244.59
K2-388 b,K2-388,6.339069,3.66,,,5367.0,0.897,290.495
K2-389 b,K2-389,8.583566,2.118,,,5782.0,1.084,259.208
EPIC 229004835 b,EPIC 229004835,16.140442,2.05969274,,,5870.0,0.975013,121.971
K2-389 c,K2-389,20.851337,2.04,,,5782.0,1.084,259.208
K2-280 b,K2-280,19.894641,5.55493874,,,5767.0,1.06414,391.537
WASP-47 b,WASP-47,4.1591289,12.63,363.1,,5552.0,1.137,264.78
WASP-47 d,WASP-47,9.03077,3.576,13.1,,5552.0,1.137,264.78
WASP-47 e,WASP-47,0.789592,1.81,6.83,,5552.0,1.137,264.78
WASP-47 c,WASP-47,588.5,,398.2,,5552.0,1.137,264.78
EPIC 220674823 b,EPIC 220674823,0.571292,1.52,8.36,2333.0,5470.0,0.869,244.59
K2-229 c,K2-229,8.32727,2.03,,750.0,5315.0,0.79,102.564
HD 106315 b,HD 106315,9.55804,2.32,,1046.0,6277.0,1.29,109.353
HD 106315 c,HD 106315,21.05788,4.31,,804.0,6277.0,1.29,109.353
K2-261 b,K2-261,11.63344,9.52765,70.87609,1080.0,5537.0,1.65,213.283
K2-265 b,K2-265,2.369008,1.66165565,,,5509.0,0.889069,138.671
K2-277 b,K2-277,6.326674,2.12171156,,,5733.0,0.946965,113.123
K2-229 c,K2-229,8.32834,2.12,21.3,800.0,5185.0,0.793,102.564
K2-127 b,K2-127,3.588162,12.72,,,,0.982,709.999
K2-132 b,K2-132,9.1708,12.206601,157.32585,1586.0,4878.0,4.11,609.818
K2-388 b,K2-388,6.3392677,3.91968,,922.0,5289.0,0.93,290.495
K2-6 b,K2-6,30.9403,2.44,,,,0.8649,316.819
K2-24 b,K2-24,20.88977,5.4,19.0,,5625.0,1.16,170.562
K2-291 b,K2-291,2.225177,1.589,6.49,,5520.0,0.899,90.0562
EPIC 211945201 b,EPIC 211945201,19.491965,6.8,,,6320.0,1.485,181.69
K2-18 b,K2-18,32.939623,2.37,8.92,284.0,3457.0,0.411,38.0266
K2-32 b,K2-32,8.991828,4.96,,,,0.845,157.682
K2-32 d,K2-32,31.7142,3.27,,,,0.845,157.682
K2-32 c,K2-32,20.66186,2.74,,,,0.845,157.682
HIP 41378 e,HIP 41378,,,,,6226.0,1.343,106.289
HIP 41378 d,HIP 41378,1114.0,,,,6226.0,1.343,106.289
HIP 41378 f,HIP 41378,1084.0,,,,6226.0,1.343,106.289
K2-100 b,K2-100,1.6739024,3.45,,1094.0,6120.0,1.19,188.959
HD 106315 c,HD 106315,21.05704,4.35,15.2,886.0,6327.0,1.296,109.353
EPIC 203771098.03,K2-24,,7.51,,,,1.249,170.562
K2-127 b,K2-127,3.5868547125,11.43763082,,1057.3,5036.0,0.980071,709.999
EPIC 220674823 c,EPIC 220674823,13.33877,3.79,,,,1.02,244.59
K2-280 b,K2-280,19.89531,8.01,,,,1.367,391.537
K2-111 b,K2-111,5.35185,1.41,,,,1.275,200.394
K2-37 d,K2-37,14.09292,2.58,,,,0.792,179.943
K2-32 d,K2-32,31.7236,3.14,,,,0.757,157.682
K2-36 b,K2-36,1.422602,1.407,,,,0.729,109.749
K2-24 c,K2-24,,8.24,,,,1.249,170.562
K2-24 b,K2-24,20.88506,5.94,,,,1.249,170.562
K2-3 c,K2-3,24.64671,1.18,,,,0.371,44.0727
K2-99 b,K2-99,18.24841,12.48,,,,2.71,519.229
K2-62 b,K2-62,6.67199,2.02,,666.0,4455.0,0.696,112.467
K2-189 b,K2-189,2.58812,1.403,,1203.0,5442.0,0.879,242.113
K2-220 b,K2-220,13.68186,2.37,,761.0,5612.0,1.026,233.514
K2-389 b,K2-389,8.58289,2.33,,932.0,5773.0,1.094,259.208
K2-245 b,K2-245,11.89376,2.67,,769.0,5942.0,0.956,456.064
K2-199 c,K2-199,7.37426,2.45,,,,0.582,107.518
K2-37 c,K2-37,6.42959,2.64,,,,0.792,179.943
K2-105 b,K2-105,8.26698,3.55,,,,0.947,197.989
K2-3 b,K2-3,10.05467,1.45,,,,0.371,44.0727
K2-101 b,K2-101,14.6762429,2.0,,618.0,4927.0,0.76,188.33
K2-136 d,K2-136,25.5715,1.55,,,4359.0,0.723,59.2474
K2-181 b,K2-181,6.893813,2.83587212,,1015.0,5520.0,1.04,360.911
K2-335 b,K2-335,12.283211,2.21,,949.0,6222.0,1.33,557.993
V1298 Tau b,V1298 Tau,24.13861,10.22,,668.0,4970.0,1.314,108.199
V1298 Tau b,V1298 Tau,24.1396,10.27,,677.0,,1.345,108.199
V1298 Tau b,V1298 Tau,24.1315,9.53,,,,1.33,108.199
V1298 Tau b,V1298 Tau,24.1399,9.72939525,203.41018048,,5050.0,1.278,108.199
V1298 Tau b,V1298 Tau,24.141341,,,,,1.407,108.199
V1298 Tau c,V1298 Tau,8.24958,5.59,,968.0,,1.345,108.199
V1298 Tau c,V1298 Tau,8.2438,5.05,,,,1.33,108.199
V1298 Tau c,V1298 Tau,8.24892,5.15613112,76.27881768,,5050.0,1.278,108.199
V1298 Tau c,V1298 Tau,8.24959,,,,,,108.199
V1298 Tau d,V1298 Tau,12.4032,6.41,,845.0,,1.345,108.199
V1298 Tau d,V1298 Tau,12.396,6.13,,,,1.33,108.199
V1298 Tau d,V1298 Tau,12.4058,6.43395492,98.52680617,,5050.0,1.278,108.199
V1298 Tau e,V1298 Tau,60.0,8.74,,492.0,,1.345,108.199
V1298 Tau e,V1298 Tau,53.5,9.97599282,321.00669107,,4941.0,1.43,108.199
V1298 Tau e,V1298 Tau,44.1699,9.94,,,,1.33,108.199
V1298 Tau e,V1298 Tau,40.2,8.23860081,368.68095212,,5050.0,1.278,108.199
K2-344 b,K2-344,3.3557219,1.9149,,688.0,3807.0,0.56,75.1691
K2-108 b,K2-108,4.73363,5.81,,,,1.797,477.295
K2-12 b,K2-12,8.282455,2.18823473,,,5663.0,1.005112,326.381
K2-27 b,K2-27,6.771375,5.05,,,,0.932,249.645
K2-55 b,K2-55,2.849302,4.07,,,,0.662,159.522
K2-121 b,K2-121,5.185758,7.44,,,,0.637,169.398
EPIC 211945201 b,EPIC 211945201,19.49183,5.96,,,,1.403,181.69
GJ 9827 c,GJ 9827,3.6480957,1.241,0.84,,4340.0,0.602,29.661
GJ 9827 d,GJ 9827,6.2014698,2.022,4.04,,4340.0,0.602,29.661
WASP-47 e,WASP-47,0.79,1.773,6.91,,5552.0,1.125,264.78
EPIC 220674823 b,EPIC 220674823,0.571,1.712,7.72,,5496.0,0.981,244.59
HIP 41378 d,HIP 41378,48.1,,,,6199.0,1.35,106.289
HIP 41378 f,HIP 41378,46.4,,,,6199.0,1.35,106.289
WASP-107 b,WASP-107,5.72226,12.8433,,687.0,4233.2,0.73,64.7414
K2-18 b,K2-18,32.940045,2.61,8.63,254.9,3457.0,0.4445,38.0266
K2-3 c,K2-3,24.646582,,2.14,,3896.0,0.561,44.0727
K2-3 d,K2-3,44.55646,,2.80006827,,3896.0,0.561,44.0727
K2-3 c,K2-3,24.64638,1.77,3.1,,3835.0,0.6,44.0727
K2-3 d,K2-3,44.55764,1.65,1.8,,3835.0,0.6,44.0727
K2-111 b,K2-111,5.3518,1.82,5.29,,5775.0,1.25,200.394
K2-111 c,K2-111,15.6785,,11.3,,5775.0,1.25,200.394
WASP-107 c,WASP-107,1088.0,,115.0,,4425.0,0.67,64.7414
WASP-107 b,WASP-107,5.7214742,10.626132,38.1396,,4430.0,0.66,64.7414
HD 106315 b,HD 106315,9.55385,2.4,,1146.0,6254.0,1.281,109.353
K2-99 b,K2-99,18.249,14.45961,308.2951,,5990.0,3.1,519.229
HIP 41378 b,HIP 41378,15.572098,,,,6226.0,1.343,106.289
K2-110 b,K2-110,13.86387,2.56,,575.0,4950.0,0.71,116.474
K2-32 b,K2-32,8.992,5.299,15.0,837.0,5271.0,0.86,157.682
K2-32 c,K2-32,20.66093,3.134,8.1,634.0,5271.0,0.86,157.682
K2-100 b,K2-100,1.6739035,3.88,21.8,1841.0,5945.0,1.24,188.959
K2-280 b,K2-280,19.89526,7.5,37.1,787.0,5500.0,1.28,391.537
K2-180 b,K2-180,8.8665,2.24179614,11.44182265,729.0,5110.0,0.69,203.896
GJ 9827 b,GJ 9827,1.208966,1.58,3.69,1114.0,4219.0,0.622,29.661
GJ 9827 c,GJ 9827,3.64823,1.24,1.45,771.0,4219.0,0.622,29.661
K2-126 b,K2-126,7.385453,2.0,,,,0.66,102.953
K2-3 c,K2-3,24.646582,1.69,3.3,381.0,3835.0,0.6,44.0727
K2-3 d,K2-3,44.556456,1.62,1.6,312.0,3835.0,0.6,44.0727
K2-36 b,K2-36,1.422614,1.43,4.3,1328.0,4916.0,0.718,109.749
K2-36 c,K2-36,5.340888,3.2,7.9,854.0,4916.0,0.718,109.749
EPIC 220674823 b,EPIC 220674823,0.571292,1.725,8.21,2300.0,5532.0,0.988,244.59
EPIC 220674823 c,EPIC 220674823,13.3397,2.836,8.9,805.0,5532.0,0.988,244.59
K2-110 b,K2-110,13.86375,2.592,15.9,638.0,5010.0,0.713,116.474
GJ 9827 c,GJ 9827,3.648096,1.241,1.3,813.0,4305.0,0.602,29.661
K2-3 c,K2-3,24.646729,1.582,2.68,371.8,3844.0,0.546,44.0727
K2-3 d,K2-3,44.55603,1.458,2.2,305.2,3844.0,0.546,44.0727
EPIC 211945201 b,EPIC 211945201,19.4921498,,,,6025.0,1.38,181.69
GJ 9827 b,GJ 9827,1.2089749,,,,4255.0,0.651,29.661
K2-121 b,K2-121,5.1857532,,,,4471.38,0.768,169.398
K2-199 c,K2-199,7.3744828,,,,4681.0,0.667422,107.518
K2-261 b,K2-261,11.6334758,,,,5537.0,1.65,213.283
K2-31 b,K2-31,1.25784887,,,,5280.0,0.78,110.527
GJ 9827 b,GJ 9827,1.208974,1.44,4.28,1035.01,4236.0,0.58,29.661
GJ 9827 d,GJ 9827,6.201812,1.89,3.02,599.68,4236.0,0.58,29.661
K2-108 b,K2-108,4.73355750515,5.38526663,,1377.32,5496.0,1.75896,477.295
WASP-47 b,WASP-47,4.159151,12.86,374.0,,,1.156,264.78
WASP-47 e,WASP-47,0.78961,1.83,9.0,,,1.156,264.78
K2-98 b,K2-98,10.1367349,5.06645928,34.00763955,1185.0,6260.0,1.518,518.625
K2-180 b,K2-180,8.865663,2.46597575,11.41003981,797.5,5365.0,0.719,203.896
K2-261 b,K2-261,11.6334681,9.26982704,68.96876432,1036.0,5490.0,1.663,213.283
K2-265 b,K2-265,2.36902,1.70824866,7.3418362,1366.0,5420.0,0.92,138.671
HD 106315 c,HD 106315,21.05652,,,,6364.0,1.269,109.353
WASP-47 c,WASP-47,588.8,,,,5552.0,1.137,264.78
WASP-47 d,WASP-47,9.03052118,,,,5552.0,1.137,264.78
WASP-107 b,WASP-107,5.7214742,,,,4425.0,0.67,64.7414
K2-342 b,K2-342,11.561514,2.4,,,6140.0,1.406,208.357
K2-180 b,K2-180,8.8656511,2.52,,802.0,5306.0,0.72,203.896
K2-121 b,K2-121,5.1857539,7.52,,738.0,4690.0,0.67,169.398
K2-261 b,K2-261,11.633478,9.52763359,59.75174052,1046.0,5445.0,1.642,213.283
K2-261 b,K2-261,11.633478,9.50521563,67.69745069,1030.0,5503.0,1.641,213.283
K2-199 b,K2-199,3.2253993,1.73,6.9,913.0,4491.0,0.682,107.518
WASP-47 e,WASP-47,0.789655,1.8,,,5565.0,1.1,264.78
EPIC 220674823 b,EPIC 220674823,0.571212,1.6,,,5613.0,0.95,244.59
K2-229 b,K2-229,0.584216,1.0,,,5315.0,0.79,102.564
HAT-P-54 b,HAT-P-54,3.79985297,,,,4390.0,0.617,143.651
Wolf 503 b,Wolf 503,,1.7575203,,481.29,4759.0,0.641805,44.526
K2-38 c,K2-38,10.56104,2.18,7.7,862.0,5679.0,0.924,192.69
K2-38 b,K2-38,4.01668,1.55,6.0,1189.0,5679.0,0.924,192.69
HAT-P-54 b,HAT-P-54,3.79985363,,,,,,143.651
GJ 9827 b,GJ 9827,1.2089755,1.68645,,1183.0,4199.0,0.63,29.661
K2-55 b,K2-55,2.849282,4.75272,,912.0,4279.0,0.74,159.522
K2-36 c,K2-36,5.3410507,3.12,,,4953.0,0.726,109.749
HIP 41378 c,HIP 41378,31.71802083162,2.29980485,,696.5,6352.33,1.30883,106.289
WASP-47 b,WASP-47,4.1591488,12.1616,,1259.0,5576.0,1.11,264.78
K2-180 b,K2-180,8.86528860869,4.28539694,,691.34,5368.0,0.697439,203.896
K2-222 b,K2-222,15.3886606556,2.53826377,,779.17,6101.0,1.0623,101.321
K2-100 b,K2-100,1.6739029,3.44449,,1461.0,6115.5,1.22,188.959
K2-121 b,K2-121,5.185768,7.50399,,935.0,4664.8,0.65,169.398
K2-98 b,K2-98,10.1367283,5.44119,,1563.0,6283.0,1.51,518.625
K2-105 b,K2-105,8.2669589,3.44807,,958.0,5411.1,0.92,197.989
K2-27 b,K2-27,6.7713411,5.07965,,965.0,5231.0,0.89,249.645
K2-18 b,K2-18,32.93737167947,2.53362939,,260.44,3464.0,0.444516,38.0266
WASP-107 b,WASP-107,,,,,,,64.7414
WASP-47 b,WASP-47,4.1591492,12.64,363.6,,5552.0,1.137,264.78
WASP-47 d,WASP-47,9.03055,3.567,14.2,,5552.0,1.137,264.78
K2-261 b,K2-261,11.633482,,,,,,213.283
WASP-47 b,WASP-47,4.15914806,,,,,,264.78
WASP-107 b,WASP-107,5.7214904,,,,,,64.7414
K2-415 b,K2-415,4.0179694,1.015,7.5,412.4,3173.0,0.1965,21.8182
K2-212 b,K2-212,9.7954,2.39257704,,,4349.0,0.598075,109.218
K2-104 b,K2-104,1.974,,,,3578.0,0.502513,189.289
HAT-P-54 b,HAT-P-54,3.7999139,10.8,,,4171.0,0.64,143.651
HAT-P-54 b,HAT-P-54,3.799847,10.581296,241.5508,818.0,4390.0,0.617,143.651
K2-38 b,K2-38,4.01593,1.55,12.0,1184.0,5757.0,1.1,192.69
K2-38 c,K2-38,10.56103,2.42,9.9,858.0,5757.0,1.1,192.69
K2-38 b,K2-38,4.01628,1.64,,,5758.0,1.12,192.69
K2-38 c,K2-38,10.56098,2.41,,,5758.0,1.12,192.69
HAT-P-54 b,HAT-P-54,3.80001,40.0,,,4441.0,0.68,143.651
Wolf 503 b,Wolf 503,6.00118,2.03,,805.0,4716.0,0.69,44.526
K2-38 b,K2-38,4.01593,1.90553,19.0698,,5757.0,1.38,192.69
HAT-P-54 b,HAT-P-54,3.799847,10.581296,578.4506,,4390.0,0.617,143.651
K2-38 b,K2-38,4.01663,1.96,,,,1.241,192.69
K2-38 c,K2-38,10.56131,2.83,,,,1.241,192.69
HAT-P-54 b,HAT-P-54,3.799878,11.8,,,,0.693,143.651
HAT-P-54 b,HAT-P-54,3.7998534,,,,4390.0,0.617,143.651
Wolf 503 b,Wolf 503,6.00127,2.043,6.26,790.0,4716.0,0.689,44.526
HAT-P-54 b,HAT-P-54,3.79985358153,13.26706229,,782.65,4133.4,0.759375,143.651
HAT-P-54 b,HAT-P-54,3.7998529,,,,,,143.651
K2-38 b,K2-38,4.01593,1.54,7.3,1266.0,5731.0,1.06,192.69
K2-38 c,K2-38,10.56103,2.29,8.3,916.0,5731.0,1.06,192.69
K2-38 b,K2-38,4.01593,1.655,7.7,1310.0,5705.0,1.141,192.69
K2-38 c,K2-38,10.56103,2.49,7.4,949.0,5705.0,1.141,192.69
Wolf 503 b,Wolf 503,6.00127,2.043,6.27,789.0,4716.0,0.689,44.526
WASP-107 b,WASP-107,5.72148722,,,,,,64.7414
K2-199 b,K2-199,,3.17053923,,609.33,4550.0,0.701485,107.518
HIP 41378 b,HIP 41378,15.57208,2.595,6.89,959.0,6320.0,1.273,106.289
HIP 41378 d,HIP 41378,278.3618,3.54,4.6,367.0,6320.0,1.273,106.289
K2-55 b,K2-55,2.849271,4.43,44.0,900.0,4300.0,0.715,159.522
K2-121 b,K2-121,5.185738,7.16,51.0,716.0,4526.0,0.675,169.398
K2-73 b,K2-73,7.49556,2.58,9.2,968.0,5867.0,1.058,269.183
K2-85 b,K2-85,0.68453862616,1.4,3.2,1355.0,4232.0,0.71,97.2179
K2-27 b,K2-27,6.771347,4.74,30.2,836.0,5246.0,0.876,249.645
EPIC 211945201 b,EPIC 211945201,19.491,5.5,11.0,809.0,6019.0,1.387,181.69
EPIC 229004835 b,EPIC 229004835,16.1388,2.18,19.3,734.0,5839.0,0.998,121.971
K2-261 b,K2-261,11.63395,10.32,56.0,973.0,5478.0,1.679,213.283
K2-100 b,K2-100,1.67389,3.57,8.0,1720.0,6044.0,1.227,188.959
K2-229 c,K2-229,8.3262,2.04,7.0,727.0,5163.0,0.774,102.564
K2-265 b,K2-265,2.36906,1.676,4.6,1257.0,5435.0,0.924,138.671
K2-36 b,K2-36,1.422586,1.291,5.1,1200.0,4836.0,0.717,109.749
K2-36 c,K2-36,5.340786,2.41,26.0,772.0,4836.0,0.717,109.749
K2-110 b,K2-110,13.86368,2.558,17.0,571.0,4868.0,0.71,116.474
WASP-47 e,WASP-47,0.78957,1.79,7.06,1992.0,5476.0,1.144,264.78
WASP-47 b,WASP-47,4.159152,12.251,357.0,1146.0,5476.0,1.144,264.78
WASP-47 c,WASP-47,592.5,,394.0,219.3,5476.0,1.144,264.78
EPIC 220674823 b,EPIC 220674823,0.571282,1.87,8.03,2115.0,5496.0,0.995,244.59
EPIC 220674823 c,EPIC 220674823,13.33918,3.01,5.0,740.0,5496.0,0.995,244.59
K2-32 b,K2-32,8.99196,5.038,16.3,761.0,5274.0,0.855,157.682
K2-32 d,K2-32,31.7169,3.33,13.7,500.0,5274.0,0.855,157.682
K2-216 b,K2-216,2.174789,1.66,6.1,967.0,4495.0,0.699,115.461
K2-180 b,K2-180,8.8656,2.13,9.4,672.0,5166.0,0.638,203.896
WASP-75 b,WASP-75,2.4841939,11.8,,,5994.0,1.13,294.001
K2-155 b,K2-155,6.34365,1.55,,,3919.0,0.526,72.7998
K2-65 b,K2-65,12.6475,1.58,,,5213.0,0.84,
K2-58 d,K2-58,22.88159,1.75221592,,,5134.0,0.803348,181.746
K2-35 c,K2-35,5.60871,1.9,,,,0.603,252.596
EPIC 210550063.01,EPIC 210550063,2.165976,2.61,,,,1.1,216.411
K2-411 b,K2-411,3.2141,0.9898,,,5711.0,1.375,298.219
GJ 9827 d,GJ 9827,6.20183,1.955,3.42,612.0,4294.0,0.579,29.661
WASP-107 b,WASP-107,5.7214742,10.55,30.6,672.5,4425.0,0.67,64.7414
WASP-107 c,WASP-107,1088.0,,115.0,,4425.0,0.67,64.7414
K2-222 b,K2-222,15.3863,2.41,5.7,801.0,5961.0,1.093,101.321
K2-32 b,K2-32,17.97586029496,4.78034841,,595.87,5274.0,0.851795,157.682
K2-199 b,K2-199,3.225286,1.74,7.1,842.0,4507.0,0.68,107.518
K2-199 c,K2-199,7.37442,2.67,12.6,639.0,4507.0,0.68,107.518
K2-3 b,K2-3,10.054626,2.14,6.48,463.0,3896.0,0.561,44.0727
K2-3 c,K2-3,24.646582,1.72,2.14,344.0,3896.0,0.561,44.0727
K2-3 d,K2-3,44.556456,1.52,2.8,282.0,3896.0,0.561,44.0727
K2-291 b,K2-291,2.225177,1.589,6.49,1278.0,5520.0,0.934,90.0562
K2-24 b,K2-24,20.88977,5.4,19.0,686.0,5625.0,1.16,170.562
K2-24 c,K2-24,42.3391,7.5,15.4,542.0,5625.0,1.16,170.562
K2-108 b,K2-108,4.73401,5.28,59.4,1446.0,5474.0,1.75,477.295
HD 106315 b,HD 106315,9.55288,2.4,10.5,1040.0,6364.0,1.269,109.353
HD 106315 c,HD 106315,21.05652,4.379,12.0,799.0,6364.0,1.269,109.353
GJ 9827 b,GJ 9827,1.2089765,1.529,4.87,1055.0,4294.0,0.579,29.661
GJ 9827 c,GJ 9827,3.648095,1.201,1.92,730.0,4294.0,0.579,29.661
K2-346 b,K2-346,26.19445485478,2.99459349,,439.45,4678.0,0.709927,105.58
K2-239 d,K2-239,10.115,1.1,,399.0,3420.0,0.36,31.0849
K2-151 b,K2-151,3.835476,1.49,,566.0,3695.0,0.45,69.4798
K2-289 b,K2-289,13.15628,3.2,,,3809.0,0.38,274.3
K2-119 b,K2-119,7.727574,2.6,,,,0.71,365.581
K2-348 c,K2-348,12.550896,2.6,,,5220.0,0.828,201.856
EPIC 201595106 b,EPIC 201595106,0.877214,1.3,,,5820.0,0.93,232.1
K2-30 b,K2-30,4.09847409321,14.83669218,,1078.61,5198.0,1.06395,333.042
K2-266 e,K2-266,19.48348329613,3.54834332,,466.95,4362.0,0.733789,77.5586
K2-163 b,K2-163,6.673117,2.46610713,,,4937.0,0.762201,208.529
K2-191 b,K2-191,2.85847,1.63,,,,0.8988,287.188
K2-278 b,K2-278,3.33253,3.63,,,,1.766,786.439
K2-28 b,K2-28,2.260404,1.52,,,,0.184,62.9969
K2-21 c,K2-21,15.50192,2.49,,,4222.06,0.646783,83.6448
K2-30 b,K2-30,4.098506,12.3,,,5567.0,0.92,333.042
K2-57 b,K2-57,9.0073,2.30905002,,635.8,4413.0,0.671,264.213
K2-344 b,K2-344,3.35585,1.59,,722.0,4374.0,0.49,75.1691
K2-288 B b,K2-288 B,31.393463,1.9,,226.36,3341.0,0.32,65.6138
K2-274 b,K2-274,14.13168,2.18,,,,0.7209,228.327
K2-321 b,K2-321,2.29799150846,2.32710652,,733.88,3650.0,0.590525,77.6888
K2-365 b,K2-365,23.446873,2.89705396,,,5869.0,0.986872,187.222
EPIC 212424622 b,EPIC 212424622,18.0971,2.21,,,,1.2247,611.804
K2-272 b,K2-272,14.454034,3.2,,,5490.0,0.802,423.065
K2-88 b,K2-88,4.61228,2.3,,,3624.15,0.459539,110.561
K2-198 b,K2-198,17.0428683,4.189,,715.8,5212.9,0.757,110.567
K2-270 c,K2-270,4.399739,3.01,,,,0.735,280.518
K2-166 b,K2-166,8.527219,1.82322896,,,5922.0,1.196219,476.882
K2-124 b,K2-124,6.414008,2.9,,,3620.0,0.394,140.385
K2-334 b,K2-334,5.113823,5.0,,,6890.0,1.409,371.823
K2-14 b,K2-14,8.36779,8.51,,,,0.708,364.048
